customer_tweet_id,brand_tweet_id,customer_author_id,brand_author_id,created_at,customer_message,brand_reply,ground_truth_intent
1001694,1001695,User_63219,AmazonHelp,2026-08-13T13:34:00Z,Can't sign in to my account because my old phone number is no longer active.,You can update email under Login & Security in Account Settings. DM us if you need help verifying your identity first.,account_login_security
1001696,1001697,User_34671,AmazonHelp,2026-08-18T12:53:00Z,Cancel my order please. I no longer need this item.,We can attempt to cancel this for you! Please send us a direct message with your order number as soon as possible.,cancellation_order_change
1001698,1001699,User_27600,AmazonHelp,2026-08-01T02:41:00Z,Why am I being asked to pay extra for a movie on Prime Video when I have an active Prime subscription?,You can manage or cancel your Prime membership anytime via Account > Prime Membership! DM us if you need direct link.,prime_digital_services
1001700,1001701,User_27796,AmazonHelp,2026-08-03T04:41:00Z,Where is my order? It was scheduled for prime 1-day delivery but still has not shipped.,Sorry for missing your delivery window! DM us your order number so we can check on-time guarantee options for you.,shipping_delivery_status
1001702,1001703,User_91690,AmazonHelp,2026-08-06T14:32:00Z,Someone changed my account password without my permission! Help lock my account.,Account recovery requires identity verification for your security. Send us a DM so we can guide you through phone update protocol.,account_login_security
1001704,1001705,User_39588,AmazonHelp,2026-08-06T13:38:00Z,2-step verification code prompt keeps looping back to login screen.,Security is our priority! Please DM us immediately with your phone number/email so our account security team can secure your account.,account_login_security
1001706,1001707,User_75762,AmazonHelp,2026-08-09T13:59:00Z,Tracking #TBA940294021 has no updates for 3 days. Is my package lost?,Apologies for the updated delivery estimate. DM us your account email and order # so we can review carrier logistics for you.,shipping_delivery_status
1001708,1001709,User_84468,AmazonHelp,2026-08-16T22:23:00Z,Why is everything so expensive nowadays?,We hold our customer service to high standards and apologize for your experience. Please DM us your phone/email so we can report this.,other_unclear
1001710,1001711,User_28623,AmazonHelp,2026-08-24T23:33:00Z,Part of my multi-item order is missing even though the packing slip says everything was included.,So sorry about the spilled item! Please message us privately with your order ID and we'll arrange a refund or replacement for damaged items.,missing_damaged_item
1001712,1001713,User_89963,AmazonHelp,2026-08-03T07:30:00Z,Why was I charged an extra promo tax fee on a promotional discount order?,"Please verify billing address matches your card issuer records. If issues persist, DM us so we can assist.",billing_payment_issue
1001714,1001715,User_90352,AmazonHelp,2026-08-02T10:34:00Z,Item arrived severely damaged during transit. Box was ripped open.,Apologies for the package damage. Send us a direct message with your order number so our team can assist you.,missing_damaged_item
1001716,1001717,User_85230,AmazonHelp,2026-08-24T10:26:00Z,Can someone check why my delivery date got pushed back by 4 days without any notification?,Apologies for the updated delivery estimate. DM us your account email and order # so we can review carrier logistics for you.,shipping_delivery_status
1001718,1001719,User_88333,AmazonHelp,2026-08-24T09:46:00Z,I purchased a Kindle ebook but it's not syncing to my Kindle Paperwhite device.,Try going to Settings > Sync My Kindle on your Paperwhite. DM us your registered email if the book doesn't appear!,prime_digital_services
1001720,1001721,User_85085,AmazonHelp,2026-08-02T21:18:00Z,I see a double charge of $49.99 on my credit card statement from Amazon. Please refund!,We take unauthorized charges seriously! Please send us a DM with the charge date and amount so we can investigate your account.,billing_payment_issue
1001722,1001723,User_76269,AmazonHelp,2026-08-03T08:16:00Z,Carrier says delivered to front porch but I checked my doorstep and nothing is there! Order #184-3127708.,Apologies for the updated delivery estimate. DM us your account email and order # so we can review carrier logistics for you.,shipping_delivery_status
1001724,1001725,User_11861,AmazonHelp,2026-08-24T03:38:00Z,Status says refund issued yesterday but it's not showing in my bank account balance yet.,Defective returns should not incur restocking fees! Send us a DM with your order ID so we can credit that fee back to you.,refund_return_request
1001726,1001727,User_58466,AmazonHelp,2026-08-26T05:16:00Z,Status says refund issued yesterday but it's not showing in my bank account balance yet.,You can access your return QR code directly under Your Orders in the Amazon app. Send a DM if you're having trouble locating it!,refund_return_request
1001728,1001729,User_14337,AmazonHelp,2026-08-11T02:09:00Z,Tried to click cancel order button on website but it says shipping process already started. Can you stop it?,We can attempt to cancel this for you! Please send us a direct message with your order number as soon as possible.,cancellation_order_change
1001730,1001731,User_41188,AmazonHelp,2026-08-22T14:46:00Z,Can I return an opened item within the 30-day return window for a full refund?,Most items in new/opened condition can be returned within 30 days. Send us a direct message with your order number for specifics.,refund_return_request
1001732,1001733,User_17120,AmazonHelp,2026-08-21T08:48:00Z,How do I generate a return mailing label for an item that doesn't fit?,Bank processing times usually take 3-7 business days depending on your financial institution. DM us if you need refund confirmation details.,refund_return_request
1001734,1001735,User_72420,AmazonHelp,2026-08-10T15:47:00Z,Opened my box today and 1 of the 3 items I ordered was missing! Order #575-7689827.,Apologies for the damaged shipment! Please send us a direct message with your order details and photos so we can issue a full replacement.,missing_damaged_item
1001736,1001737,User_72205,AmazonHelp,2026-08-09T04:33:00Z,Jeff Bezos fix your app page layout it looks terrible now.,Hi there! We're here and ready to help. Please DM us with any questions or order issues you're experiencing!,other_unclear
1001738,1001739,User_60070,AmazonHelp,2026-08-22T10:33:00Z,I'm locked out of my Amazon account and not receiving the 2FA OTP code on my mobile phone.,You can update email under Login & Security in Account Settings. DM us if you need help verifying your identity first.,account_login_security
1001740,1001741,User_66595,AmazonHelp,2026-08-20T20:54:00Z,My package #752-6936250 was supposed to arrive yesterday but tracking shows stuck in transit since Monday. Help!,We want to get this sorted out for you! Please send us a private message with your tracking and order ID.,shipping_delivery_status
1001742,1001743,User_43468,AmazonHelp,2026-08-21T18:25:00Z,"Received an email saying payment failed for my auto-renew, but my card details are correct.",Payment failure notifications can occur due to bank authorization holds. DM us your details so we can check payment status safely.,billing_payment_issue
1001744,1001745,User_78151,AmazonHelp,2026-08-11T21:44:00Z,Is this product sold directly by Amazon or a third-party seller?,You can view seller information right under 'Ships from and Sold by' on product page. DM us if you have seller questions!,product_stock_inquiry
1001746,1001747,User_18906,AmazonHelp,2026-08-01T13:06:00Z,I was charged a restocking fee on my return even though the item was defective. Can this be refunded?,Bank processing times usually take 3-7 business days depending on your financial institution. DM us if you need refund confirmation details.,refund_return_request
1001748,1001749,User_38759,AmazonHelp,2026-08-24T09:16:00Z,Amazon service has gone completely downhill over the last few years! Very disappointed.,Hello! Let us know if you need assistance with an Amazon order or service.,other_unclear
1001750,1001751,User_17455,AmazonHelp,2026-08-20T21:57:00Z,I accidentally placed an order to my old address! Can I change the shipping address before it ships?,"If your order hasn't entered the dispatch process, address changes can be made under Your Orders! DM us your order # to check immediately.",cancellation_order_change
1001752,1001753,User_21322,AmazonHelp,2026-08-28T19:08:00Z,Need to change payment method on my recent order before it gets dispatched.,Please DM us your order ID right away so we can submit a cancellation request to the fulfillment center.,cancellation_order_change
1001754,1001755,User_24528,AmazonHelp,2026-08-23T05:16:00Z,Can't sign in to my account because my old phone number is no longer active.,Account recovery requires identity verification for your security. Send us a DM so we can guide you through phone update protocol.,account_login_security
1001756,1001757,User_46226,AmazonHelp,2026-08-25T13:44:00Z,Why was I charged an extra promo tax fee on a promotional discount order?,We take unauthorized charges seriously! Please send us a DM with the charge date and amount so we can investigate your account.,billing_payment_issue
1001758,1001759,User_46344,AmazonHelp,2026-08-25T01:24:00Z,I purchased a Kindle ebook but it's not syncing to my Kindle Paperwhite device.,You can manage or cancel your Prime membership anytime via Account > Prime Membership! DM us if you need direct link.,prime_digital_services
1001760,1001761,User_33321,AmazonHelp,2026-08-15T02:31:00Z,How do I change my primary account email address without losing my order history?,Account access issues can be frustrating! Please DM us your registered email address so we can initiate account recovery verification.,account_login_security
1001762,1001763,User_24212,AmazonHelp,2026-08-05T17:49:00Z,Need to change payment method on my recent order before it gets dispatched.,"If the order is already in final dispatch, we may not be able to stop it, but you can refuse delivery or initiate a return! DM us details.",cancellation_order_change
1001764,1001765,User_67878,AmazonHelp,2026-08-23T08:06:00Z,Received a suspicious email claiming my Amazon account was suspended. Is this real?,Try clearing browser cookies/cache or using a different browser. DM us if the 2FA loop continues!,account_login_security
1001766,1001767,User_68442,AmazonHelp,2026-08-01T15:09:00Z,My package #685-5204309 was supposed to arrive yesterday but tracking shows stuck in transit since Monday. Help!,We're sorry to hear your package is delayed! Please send us a DM with your order number so we can investigate with the carrier.,shipping_delivery_status
1001768,1001769,User_29871,AmazonHelp,2026-08-23T10:57:00Z,My package #499-5470062 was supposed to arrive yesterday but tracking shows stuck in transit since Monday. Help!,Sorry for missing your delivery window! DM us your order number so we can check on-time guarantee options for you.,shipping_delivery_status
1001770,1001771,User_72670,AmazonHelp,2026-08-14T12:54:00Z,2-step verification code prompt keeps looping back to login screen.,Account access issues can be frustrating! Please DM us your registered email address so we can initiate account recovery verification.,account_login_security
1001772,1001773,User_73185,AmazonHelp,2026-08-04T18:34:00Z,Part of my multi-item order is missing even though the packing slip says everything was included.,Apologies for the damaged shipment! Please send us a direct message with your order details and photos so we can issue a full replacement.,missing_damaged_item
1001774,1001775,User_17234,AmazonHelp,2026-08-21T20:05:00Z,I purchased a Kindle ebook but it's not syncing to my Kindle Paperwhite device.,Yes! You can create an Amazon Household to share Prime benefits. Send us a DM and we'll send you setup instructions.,prime_digital_services
1001776,1001777,User_48005,AmazonHelp,2026-08-21T06:11:00Z,Amazon Music Unlimited app keeps crashing on iOS after latest update.,Try going to Settings > Sync My Kindle on your Paperwhite. DM us your registered email if the book doesn't appear!,prime_digital_services
1001778,1001779,User_49173,AmazonHelp,2026-08-23T12:57:00Z,Amazon service has gone completely downhill over the last few years! Very disappointed.,Hi there! We're here and ready to help. Please DM us with any questions or order issues you're experiencing!,other_unclear
1001780,1001781,User_21123,AmazonHelp,2026-08-21T14:47:00Z,Item arrived severely damaged during transit. Box was ripped open.,Apologies for the package damage. Send us a direct message with your order number so our team can assist you.,missing_damaged_item
1001782,1001783,User_87718,AmazonHelp,2026-08-08T15:24:00Z,Please cancel order #112-8849102 immediately! I ordered by mistake.,"If your order hasn't entered the dispatch process, address changes can be made under Your Orders! DM us your order # to check immediately.",cancellation_order_change
1001784,1001785,User_79984,AmazonHelp,2026-08-27T14:01:00Z,Part of my multi-item order is missing even though the packing slip says everything was included.,Apologies for the package damage. Send us a direct message with your order number so our team can assist you.,missing_damaged_item
1001786,1001787,User_63150,AmazonHelp,2026-08-04T06:51:00Z,Carrier says delivered to front porch but I checked my doorstep and nothing is there! Order #445-1718308.,We're sorry to hear your package is delayed! Please send us a DM with your order number so we can investigate with the carrier.,shipping_delivery_status
1001788,1001789,User_85936,AmazonHelp,2026-08-08T02:02:00Z,Hello is anyone there working right now???,Hello! Let us know if you need assistance with an Amazon order or service.,other_unclear
1001790,1001791,User_91051,AmazonHelp,2026-08-02T07:44:00Z,Can I return an opened item within the 30-day return window for a full refund?,You can access your return QR code directly under Your Orders in the Amazon app. Send a DM if you're having trouble locating it!,refund_return_request
1001792,1001793,User_50283,AmazonHelp,2026-08-27T03:29:00Z,I dropped off my return at UPS 5 days ago but my refund hasn't been credited to my card yet.,You can easily print a return label by visiting Your Orders > Return or Replace Items! DM us if you need step-by-step guidance.,refund_return_request
1001794,1001795,User_24965,AmazonHelp,2026-08-16T19:51:00Z,Status says refund issued yesterday but it's not showing in my bank account balance yet.,Returns usually take 3-5 business days to process once received. DM us your return tracking # and order ID so we can verify status.,refund_return_request
1001796,1001797,User_98918,AmazonHelp,2026-08-13T10:07:00Z,I accidentally placed an order to my old address! Can I change the shipping address before it ships?,We can attempt to cancel this for you! Please send us a direct message with your order number as soon as possible.,cancellation_order_change
1001798,1001799,User_15975,AmazonHelp,2026-08-19T05:21:00Z,Jeff Bezos fix your app page layout it looks terrible now.,We hold our customer service to high standards and apologize for your experience. Please DM us your phone/email so we can report this.,other_unclear
1001800,1001801,User_32026,AmazonHelp,2026-08-23T11:35:00Z,Opened my box today and 1 of the 3 items I ordered was missing! Order #244-7965133.,We apologize for sending the wrong item! Please send us a DM with your order # and we will arrange a return label and correct dispatch.,missing_damaged_item
1001802,1001803,User_27481,AmazonHelp,2026-08-04T20:39:00Z,Can I return an opened item within the 30-day return window for a full refund?,You can easily print a return label by visiting Your Orders > Return or Replace Items! DM us if you need step-by-step guidance.,refund_return_request
1001804,1001805,User_10832,AmazonHelp,2026-08-01T05:59:00Z,Received a suspicious email claiming my Amazon account was suspended. Is this real?,Account access issues can be frustrating! Please DM us your registered email address so we can initiate account recovery verification.,account_login_security
1001806,1001807,User_64555,AmazonHelp,2026-08-23T15:44:00Z,Item arrived severely damaged during transit. Box was ripped open.,Apologies for the package damage. Send us a direct message with your order number so our team can assist you.,missing_damaged_item
1001808,1001809,User_78562,AmazonHelp,2026-08-15T13:15:00Z,How do I generate a return mailing label for an item that doesn't fit?,You can easily print a return label by visiting Your Orders > Return or Replace Items! DM us if you need step-by-step guidance.,refund_return_request
1001810,1001811,User_75521,AmazonHelp,2026-08-20T02:40:00Z,Status says refund issued yesterday but it's not showing in my bank account balance yet.,You can access your return QR code directly under Your Orders in the Amazon app. Send a DM if you're having trouble locating it!,refund_return_request
1001812,1001813,User_35153,AmazonHelp,2026-08-04T16:06:00Z,"Received an email saying payment failed for my auto-renew, but my card details are correct.",Taxes are calculated based on item delivery location regulations. DM us your order summary so we can review the invoice breakout.,billing_payment_issue
1001814,1001815,User_92111,AmazonHelp,2026-08-22T06:17:00Z,Amazon Music Unlimited app keeps crashing on iOS after latest update.,We recommend reinstalling the app and updating iOS. DM us if you're still experiencing crashes!,prime_digital_services
1001816,1001817,User_99816,AmazonHelp,2026-08-28T15:31:00Z,Where is my order? It was scheduled for prime 1-day delivery but still has not shipped.,We're sorry to hear your package is delayed! Please send us a DM with your order number so we can investigate with the carrier.,shipping_delivery_status
1001818,1001819,User_94523,AmazonHelp,2026-08-12T09:13:00Z,How do I generate a return mailing label for an item that doesn't fit?,You can access your return QR code directly under Your Orders in the Amazon app. Send a DM if you're having trouble locating it!,refund_return_request
1001820,1001821,User_15677,AmazonHelp,2026-08-04T23:03:00Z,How do I change my primary account email address without losing my order history?,You can update email under Login & Security in Account Settings. DM us if you need help verifying your identity first.,account_login_security
1001822,1001823,User_73577,AmazonHelp,2026-08-17T03:04:00Z,Jeff Bezos fix your app page layout it looks terrible now.,Thank you for sharing your feedback regarding app layout. We'll pass your suggestions along to our development team!,other_unclear
1001824,1001825,User_64927,AmazonHelp,2026-08-07T23:43:00Z,Cancel my order please. I no longer need this item.,"If the order is already in final dispatch, we may not be able to stop it, but you can refuse delivery or initiate a return! DM us details.",cancellation_order_change
1001826,1001827,User_22853,AmazonHelp,2026-08-08T23:26:00Z,How do I cancel my Amazon Prime membership auto-renewal before next month?,"Sorry for the error! Please try restarting the Prime Video app or your TV. If issue persists, DM us your device model.",prime_digital_services
1001828,1001829,User_86689,AmazonHelp,2026-08-16T01:56:00Z,Tried to click cancel order button on website but it says shipping process already started. Can you stop it?,We can attempt to cancel this for you! Please send us a direct message with your order number as soon as possible.,cancellation_order_change
1001830,1001831,User_33338,AmazonHelp,2026-08-13T11:08:00Z,Received a suspicious email claiming my Amazon account was suspended. Is this real?,Please do not click links in suspicious emails! Forward spoofed emails to stop-spoofing.com and DM us if account details were entered.,account_login_security
1001832,1001833,User_45349,AmazonHelp,2026-08-07T10:08:00Z,Is this product sold directly by Amazon or a third-party seller?,"While we don't offer post-purchase price matching, DM us your order # and we can review return/re-order options for you!",product_stock_inquiry
1001834,1001835,User_27891,AmazonHelp,2026-08-04T14:29:00Z,Order 114-0029411-94821 missed delivery window today. I needed this for an event tonight!,We want to get this sorted out for you! Please send us a private message with your tracking and order ID.,shipping_delivery_status
1001836,1001837,User_89119,AmazonHelp,2026-08-06T20:39:00Z,Received a suspicious email claiming my Amazon account was suspended. Is this real?,You can update email under Login & Security in Account Settings. DM us if you need help verifying your identity first.,account_login_security
1001838,1001839,User_21334,AmazonHelp,2026-08-14T16:31:00Z,Status says refund issued yesterday but it's not showing in my bank account balance yet.,Bank processing times usually take 3-7 business days depending on your financial institution. DM us if you need refund confirmation details.,refund_return_request
1001840,1001841,User_46591,AmazonHelp,2026-08-01T23:27:00Z,Need to change payment method on my recent order before it gets dispatched.,"If the order is already in final dispatch, we may not be able to stop it, but you can refuse delivery or initiate a return! DM us details.",cancellation_order_change
1001842,1001843,User_87564,AmazonHelp,2026-08-05T18:57:00Z,Please cancel order #112-8849102 immediately! I ordered by mistake.,"Once an order is placed, items cannot be added, but you can place a new order! Send a DM if you need help grouping shipments.",cancellation_order_change
1001844,1001845,User_76088,AmazonHelp,2026-08-02T13:33:00Z,Can someone check why my delivery date got pushed back by 4 days without any notification?,We're sorry to hear your package is delayed! Please send us a DM with your order number so we can investigate with the carrier.,shipping_delivery_status
1001846,1001847,User_69302,AmazonHelp,2026-08-16T07:05:00Z,Someone changed my account password without my permission! Help lock my account.,Account recovery requires identity verification for your security. Send us a DM so we can guide you through phone update protocol.,account_login_security
1001848,1001849,User_38574,AmazonHelp,2026-08-05T11:18:00Z,Amazon service has gone completely downhill over the last few years! Very disappointed.,Hello! Let us know if you need assistance with an Amazon order or service.,other_unclear
1001850,1001851,User_97691,AmazonHelp,2026-08-10T05:45:00Z,Cancel my order please. I no longer need this item.,"If your order hasn't entered the dispatch process, address changes can be made under Your Orders! DM us your order # to check immediately.",cancellation_order_change
1001852,1001853,User_69616,AmazonHelp,2026-08-15T04:55:00Z,Will this item restock before the holiday shipping cutoff date?,You can view seller information right under 'Ships from and Sold by' on product page. DM us if you have seller questions!,product_stock_inquiry
1001854,1001855,User_93021,AmazonHelp,2026-08-01T20:04:00Z,Received a suspicious email claiming my Amazon account was suspended. Is this real?,You can update email under Login & Security in Account Settings. DM us if you need help verifying your identity first.,account_login_security
1001856,1001857,User_48874,AmazonHelp,2026-08-14T08:44:00Z,Can't sign in to my account because my old phone number is no longer active.,You can update email under Login & Security in Account Settings. DM us if you need help verifying your identity first.,account_login_security
1001858,1001859,User_91324,AmazonHelp,2026-08-11T23:59:00Z,Why is everything so expensive nowadays?,Thank you for sharing your feedback regarding app layout. We'll pass your suggestions along to our development team!,other_unclear
1001860,1001861,User_24544,AmazonHelp,2026-08-13T11:29:00Z,Tracking #TBA940294021 has no updates for 3 days. Is my package lost?,Sorry for missing your delivery window! DM us your order number so we can check on-time guarantee options for you.,shipping_delivery_status
1001862,1001863,User_83499,AmazonHelp,2026-08-23T06:08:00Z,Carrier says delivered to front porch but I checked my doorstep and nothing is there! Order #279-2124172.,We understand your concern regarding the missing delivery. Please DM us your order details and we'll process a replacement or investigation right away.,shipping_delivery_status
1001864,1001865,User_86037,AmazonHelp,2026-08-28T22:13:00Z,How do I cancel my Amazon Prime membership auto-renewal before next month?,We recommend reinstalling the app and updating iOS. DM us if you're still experiencing crashes!,prime_digital_services
1001866,1001867,User_99158,AmazonHelp,2026-08-14T08:03:00Z,Can I add another item to my order that hasn't shipped yet to save on delivery?,"Once an order is placed, items cannot be added, but you can place a new order! Send a DM if you need help grouping shipments.",cancellation_order_change
1001868,1001869,User_75726,AmazonHelp,2026-08-17T03:30:00Z,I received the wrong item in my package! I ordered a ceramic mug but got a pair of socks instead.,We apologize for sending the wrong item! Please send us a DM with your order # and we will arrange a return label and correct dispatch.,missing_damaged_item
1001870,1001871,User_91389,AmazonHelp,2026-08-12T21:44:00Z,Testing message please ignore,Thank you for your feedback regarding pricing. We strive to offer competitive prices every day across our store catalog.,other_unclear
1001872,1001873,User_61207,AmazonHelp,2026-08-06T09:04:00Z,My package arrived today but the product box was crushed and the item inside is completely broken.,So sorry about the spilled item! Please message us privately with your order ID and we'll arrange a refund or replacement for damaged items.,missing_damaged_item
1001874,1001875,User_75054,AmazonHelp,2026-08-05T06:33:00Z,My package arrived today but the product box was crushed and the item inside is completely broken.,We apologize for sending the wrong item! Please send us a DM with your order # and we will arrange a return label and correct dispatch.,missing_damaged_item
1001876,1001877,User_72115,AmazonHelp,2026-08-12T13:28:00Z,Carrier says delivered to front porch but I checked my doorstep and nothing is there! Order #798-3215051.,Apologies for the updated delivery estimate. DM us your account email and order # so we can review carrier logistics for you.,shipping_delivery_status
1001878,1001879,User_40451,AmazonHelp,2026-08-27T16:41:00Z,Carrier says delivered to front porch but I checked my doorstep and nothing is there! Order #164-1369713.,Thanks for reaching out! Please send us a direct message with your order ID and address so we can locate your shipment.,shipping_delivery_status
1001880,1001881,User_73720,AmazonHelp,2026-08-19T21:44:00Z,Why am I being asked to pay extra for a movie on Prime Video when I have an active Prime subscription?,We recommend reinstalling the app and updating iOS. DM us if you're still experiencing crashes!,prime_digital_services
1001882,1001883,User_84350,AmazonHelp,2026-08-05T09:10:00Z,Why is everything so expensive nowadays?,Hi there! We're here and ready to help. Please DM us with any questions or order issues you're experiencing!,other_unclear
1001884,1001885,User_16202,AmazonHelp,2026-08-05T11:18:00Z,My gift card balance was not applied to my purchase and my debit card was charged full amount.,Taxes are calculated based on item delivery location regulations. DM us your order summary so we can review the invoice breakout.,billing_payment_issue
1001886,1001887,User_47387,AmazonHelp,2026-08-06T05:53:00Z,Is there a price match policy if an item I bought 2 days ago went on sale today?,We update inventory daily! DM us the product title or link and we can check estimated fulfillment center restock windows.,product_stock_inquiry
1001888,1001889,User_51500,AmazonHelp,2026-08-19T04:28:00Z,How do I generate a return mailing label for an item that doesn't fit?,You can easily print a return label by visiting Your Orders > Return or Replace Items! DM us if you need step-by-step guidance.,refund_return_request
1001890,1001891,User_97235,AmazonHelp,2026-08-11T11:09:00Z,"Received an email saying payment failed for my auto-renew, but my card details are correct.",Sorry to hear your gift card wasn't applied! Send a direct message with your order ID so we can adjust the billing allocation.,billing_payment_issue
1001892,1001893,User_49526,AmazonHelp,2026-08-04T00:25:00Z,Why am I being asked to pay extra for a movie on Prime Video when I have an active Prime subscription?,We recommend reinstalling the app and updating iOS. DM us if you're still experiencing crashes!,prime_digital_services
1001894,1001895,User_10562,AmazonHelp,2026-08-24T17:32:00Z,Is there a price match policy if an item I bought 2 days ago went on sale today?,Compatibility information is listed under Product Specifications! DM us the product link and we'll check hardware specs for you.,product_stock_inquiry
1001896,1001897,User_47988,AmazonHelp,2026-08-25T18:42:00Z,Can I share my Prime shipping benefits with a family member in household?,Yes! You can create an Amazon Household to share Prime benefits. Send us a DM and we'll send you setup instructions.,prime_digital_services
1001898,1001899,User_24721,AmazonHelp,2026-08-24T15:57:00Z,Status says refund issued yesterday but it's not showing in my bank account balance yet.,You can access your return QR code directly under Your Orders in the Amazon app. Send a DM if you're having trouble locating it!,refund_return_request
1001900,1001901,User_50380,AmazonHelp,2026-08-01T12:39:00Z,Where is my order? It was scheduled for prime 1-day delivery but still has not shipped.,Sorry for missing your delivery window! DM us your order number so we can check on-time guarantee options for you.,shipping_delivery_status
1001902,1001903,User_17213,AmazonHelp,2026-08-20T20:12:00Z,Tried to click cancel order button on website but it says shipping process already started. Can you stop it?,"Once an order is placed, items cannot be added, but you can place a new order! Send a DM if you need help grouping shipments.",cancellation_order_change
1001904,1001905,User_20956,AmazonHelp,2026-08-18T14:43:00Z,Jeff Bezos fix your app page layout it looks terrible now.,We hold our customer service to high standards and apologize for your experience. Please DM us your phone/email so we can report this.,other_unclear
1001906,1001907,User_51649,AmazonHelp,2026-08-20T19:32:00Z,Part of my multi-item order is missing even though the packing slip says everything was included.,So sorry about the spilled item! Please message us privately with your order ID and we'll arrange a refund or replacement for damaged items.,missing_damaged_item
1001908,1001909,User_66051,AmazonHelp,2026-08-12T12:23:00Z,Order 114-0029411-94821 missed delivery window today. I needed this for an event tonight!,We understand your concern regarding the missing delivery. Please DM us your order details and we'll process a replacement or investigation right away.,shipping_delivery_status
1001910,1001911,User_68402,AmazonHelp,2026-08-28T17:05:00Z,Carrier says delivered to front porch but I checked my doorstep and nothing is there! Order #459-6168814.,We understand your concern regarding the missing delivery. Please DM us your order details and we'll process a replacement or investigation right away.,shipping_delivery_status
1001912,1001913,User_67999,AmazonHelp,2026-08-10T05:51:00Z,Cancel my order please. I no longer need this item.,"If the order is already in final dispatch, we may not be able to stop it, but you can refuse delivery or initiate a return! DM us details.",cancellation_order_change
1001914,1001915,User_28827,AmazonHelp,2026-08-07T09:30:00Z,Can't sign in to my account because my old phone number is no longer active.,Security is our priority! Please DM us immediately with your phone number/email so our account security team can secure your account.,account_login_security
1001916,1001917,User_21593,AmazonHelp,2026-08-01T13:40:00Z,Worst experience ever customer care representative hung up on me.,We're truly sorry to hear you feel this way. We appreciate your feedback and would like to know how we can improve. Feel free to DM us.,other_unclear
1001918,1001919,User_84437,AmazonHelp,2026-08-25T04:12:00Z,Why was I charged an extra promo tax fee on a promotional discount order?,Sorry to hear your gift card wasn't applied! Send a direct message with your order ID so we can adjust the billing allocation.,billing_payment_issue
1001920,1001921,User_15535,AmazonHelp,2026-08-27T09:53:00Z,Can I return an opened item within the 30-day return window for a full refund?,Defective returns should not incur restocking fees! Send us a DM with your order ID so we can credit that fee back to you.,refund_return_request
1001922,1001923,User_39428,AmazonHelp,2026-08-01T00:09:00Z,Why was I charged an extra promo tax fee on a promotional discount order?,"Please verify billing address matches your card issuer records. If issues persist, DM us so we can assist.",billing_payment_issue
1001924,1001925,User_26276,AmazonHelp,2026-08-21T21:57:00Z,"Received an email saying payment failed for my auto-renew, but my card details are correct.",We take unauthorized charges seriously! Please send us a DM with the charge date and amount so we can investigate your account.,billing_payment_issue
1001926,1001927,User_13728,AmazonHelp,2026-08-04T08:31:00Z,Why was I charged an extra promo tax fee on a promotional discount order?,Sorry to hear your gift card wasn't applied! Send a direct message with your order ID so we can adjust the billing allocation.,billing_payment_issue
1001928,1001929,User_84130,AmazonHelp,2026-08-14T08:40:00Z,Part of my multi-item order is missing even though the packing slip says everything was included.,Apologies for the package damage. Send us a direct message with your order number so our team can assist you.,missing_damaged_item
1001930,1001931,User_85400,AmazonHelp,2026-08-01T08:10:00Z,Is this product sold directly by Amazon or a third-party seller?,"Restock dates vary by supplier! You can click 'Notify Me' on the product page, or DM us the ASIN link so we can check availability.",product_stock_inquiry
1001932,1001933,User_56843,AmazonHelp,2026-08-06T01:17:00Z,Where is my order? It was scheduled for prime 1-day delivery but still has not shipped.,We understand your concern regarding the missing delivery. Please DM us your order details and we'll process a replacement or investigation right away.,shipping_delivery_status
1001934,1001935,User_47992,AmazonHelp,2026-08-10T16:40:00Z,Why am I being asked to pay extra for a movie on Prime Video when I have an active Prime subscription?,Yes! You can create an Amazon Household to share Prime benefits. Send us a DM and we'll send you setup instructions.,prime_digital_services
1001936,1001937,User_22387,AmazonHelp,2026-08-20T05:34:00Z,Part of my multi-item order is missing even though the packing slip says everything was included.,Apologies for the damaged shipment! Please send us a direct message with your order details and photos so we can issue a full replacement.,missing_damaged_item
1001938,1001939,User_45580,AmazonHelp,2026-08-22T22:44:00Z,I purchased a Kindle ebook but it's not syncing to my Kindle Paperwhite device.,Yes! You can create an Amazon Household to share Prime benefits. Send us a DM and we'll send you setup instructions.,prime_digital_services
1001940,1001941,User_28837,AmazonHelp,2026-08-01T04:33:00Z,Prime Video is giving error code 5004 whenever I try to stream on my Smart TV.,We recommend reinstalling the app and updating iOS. DM us if you're still experiencing crashes!,prime_digital_services
1001942,1001943,User_31368,AmazonHelp,2026-08-04T06:09:00Z,"Received an email saying payment failed for my auto-renew, but my card details are correct.",Taxes are calculated based on item delivery location regulations. DM us your order summary so we can review the invoice breakout.,billing_payment_issue
1001944,1001945,User_79742,AmazonHelp,2026-08-23T17:44:00Z,Jeff Bezos fix your app page layout it looks terrible now.,Thank you for sharing your feedback regarding app layout. We'll pass your suggestions along to our development team!,other_unclear
1001946,1001947,User_27200,AmazonHelp,2026-08-01T15:22:00Z,The glass bottle inside my Amazon parcel leaked all over the rest of the contents.,So sorry about the spilled item! Please message us privately with your order ID and we'll arrange a refund or replacement for damaged items.,missing_damaged_item
1001948,1001949,User_88335,AmazonHelp,2026-08-17T10:11:00Z,I was charged for a subscription I never signed up for.,Payment failure notifications can occur due to bank authorization holds. DM us your details so we can check payment status safely.,billing_payment_issue
